Group,Order,PeriodMechanicalDeg,AmplitudeMeanDeg,AmplitudeSDDeg,EnergyRatioMean,PhaseCircularMeanDeg,PhaseCoherence
ALL,121,2.975206611570248,0.0038428139450645206,0.0017427200423925612,1.6234243775526238e-05,136.60896671515337,0.6997024782134329
ALL,122,2.9508196721311477,0.003499612090384162,0.0014357897524447938,1.301925906492743e-05,162.26429347554566,0.8117433308804577
ALL,123,2.926829268292683,0.002936480090145569,0.0017774123477638385,1.0864378045547293e-05,-179.5825394659181,0.47759377791131513
ALL,124,2.903225806451613,0.003261145058942291,0.0018123310900654156,1.2794378658778928e-05,179.07239585299703,0.6389529766498483
ALL,125,2.88,0.0034452647824401482,0.001486738609987077,1.292337593756841e-05,179.3293978514916,0.7926898947961843
ALL,126,2.857142857142857,0.02347901790994287,0.009872791537390763,0.0005975717472382464,-160.4455545548524,0.7060607985987976
ALL,127,2.8346456692913384,0.0033197245740548427,0.0014833763727672535,1.2083796173291347e-05,-162.30772951136333,0.6193332266799781
ALL,128,2.8125,0.0031962580318249667,0.00169445647025368,1.2058701503875565e-05,-164.97477749788823,0.5694241808605227
ALL,129,2.7906976744186047,0.003217364081107036,0.0017983592964480385,1.242957099568452e-05,150.0116965175019,0.5882032768956443
ALL,130,2.769230769230769,0.0031592220991635777,0.0017565160650826923,1.2056536193989146e-05,165.24656574136424,0.27959904888112636
ALL,131,2.7480916030534353,0.0030111363810117957,0.0016352891310719194,1.0866230245982406e-05,-173.54457241488524,0.43636914890170014
ALL,132,2.727272727272727,0.0026702726731029163,0.0019088292587814408,9.9623555166492e-06,168.53216313409538,0.3894723414843899
