"Seq","Phase","EncoderRaw","TravelRaw","TravelMilliDeg","DeltaRaw","VelocityRawPerSecond","AccelerationRawPerSecond2","PowerPpm","ScheduledTick","SampleTick","LatenessTicks","LoopCycles","SpiLatencyCycles","PwmCounterAtCs"
"240","ALIGN_RAMP","29670","-4","-21.97265625","-1","-1000","2000000","48000","20050","20050","0","2902","1336","2071"
"241","ALIGN_RAMP","29672","-2","-10.986328125","2","2000","3000000","48200","20051","20051","0","2902","1336","1981"
"242","ALIGN_RAMP","29672","-2","-10.986328125","0","0","-2000000","48400","20052","20052","0","2902","1336","1891"
"243","ALIGN_RAMP","29673","-1","-5.4931640625","1","1000","1000000","48600","20053","20053","0","2902","1336","1801"
"244","ALIGN_RAMP","29674","0","0","1","1000","0","48800","20054","20054","0","2902","1336","1711"
"245","ALIGN_RAMP","29667","-7","-38.4521484375","-7","-7000","-8000000","49000","20055","20055","0","2902","1336","1621"
"246","ALIGN_RAMP","29672","-2","-10.986328125","5","5000","12000000","49200","20056","20056","0","2902","1336","1531"
"247","ALIGN_RAMP","29673","-1","-5.4931640625","1","1000","-4000000","49400","20057","20057","0","2902","1336","1441"
"248","ALIGN_RAMP","29671","-3","-16.4794921875","-2","-2000","-3000000","49600","20058","20058","0","2902","1336","1351"
"249","ALIGN_RAMP","29673","-1","-5.4931640625","2","2000","4000000","49800","20059","20059","0","2902","1336","1261"
"250","ALIGN_RAMP","29671","-3","-16.4794921875","-2","-2000","-4000000","50000","20060","20060","0","2902","1336","1171"
"251","ALIGN_RAMP","29670","-4","-21.97265625","-1","-1000","1000000","50200","20061","20061","0","2902","1336","1081"
"252","ALIGN_RAMP","29676","2","10.986328125","6","6000","7000000","50400","20062","20062","0","2902","1336","991"
"253","ALIGN_RAMP","29671","-3","-16.4794921875","-5","-5000","-11000000","50600","20063","20063","0","2902","1336","901"
"254","ALIGN_RAMP","29671","-3","-16.4794921875","0","0","5000000","50800","20064","20064","0","2902","1336","811"
"255","ALIGN_RAMP","29673","-1","-5.4931640625","2","2000","2000000","51000","20065","20065","0","2902","1336","721"
"256","ALIGN_RAMP","29674","0","0","1","1000","-1000000","51200","20066","20066","0","2902","1336","631"
"257","ALIGN_RAMP","29673","-1","-5.4931640625","-1","-1000","-2000000","51400","20067","20067","0","2902","1336","541"
"258","ALIGN_RAMP","29667","-7","-38.4521484375","-6","-6000","-5000000","51600","20068","20068","0","2902","1336","451"
"259","ALIGN_RAMP","29672","-2","-10.986328125","5","5000","11000000","51800","20069","20069","0","2902","1336","361"
"260","ALIGN_RAMP","29668","-6","-32.958984375","-4","-4000","-9000000","52000","20070","20070","0","2902","1336","271"
"261","ALIGN_RAMP","29669","-5","-27.4658203125","1","1000","5000000","52200","20071","20071","0","2902","1336","181"
"262","ALIGN_RAMP","29676","2","10.986328125","7","7000","6000000","52400","20072","20072","0","2902","1336","91"
"263","ALIGN_RAMP","29670","-4","-21.97265625","-6","-6000","-13000000","52600","20073","20073","0","2902","1336","1"
"264","ALIGN_RAMP","29676","2","10.986328125","6","6000","12000000","52800","20074","20074","0","2902","1336","2066"
"265","ALIGN_RAMP","29673","-1","-5.4931640625","-3","-3000","-9000000","53000","20075","20075","0","2902","1336","1976"
"266","ALIGN_RAMP","29675","1","5.4931640625","2","2000","5000000","53200","20076","20076","0","2902","1336","1886"
"267","ALIGN_RAMP","29672","-2","-10.986328125","-3","-3000","-5000000","53400","20077","20077","0","2902","1336","1796"
"268","ALIGN_RAMP","29674","0","0","2","2000","5000000","53600","20078","20078","0","2902","1336","1706"
