Group,Order,PeriodMechanicalDeg,AmplitudeMeanDeg,AmplitudeSDDeg,EnergyRatioMean,PhaseCircularMeanDeg,PhaseCoherence
ALL,145,2.4827586206896552,0.0023904970252964907,0.0013614490010034504,6.9279382427207825e-06,-173.9890897774073,0.4841397929663301
ALL,146,2.4657534246575343,0.0030722485464271193,0.0019222520867904452,1.2095067533753614e-05,177.09224160890196,0.5129182615530496
ALL,147,2.4489795918367347,0.0027347075923652296,0.0015785563367723184,9.157168655960378e-06,-152.09202274292699,0.5963171817340387
ALL,148,2.4324324324324325,0.003099980658887127,0.0015553505120423803,1.0988615759431156e-05,-152.0201430209212,0.5725347203540009
ALL,149,2.4161073825503356,0.002585231328366718,0.001457505447724769,8.070444111096733e-06,179.57172414257187,0.4413815832881215
ALL,150,2.4,0.002781213480573948,0.0012258164566502925,8.46055720280187e-06,-162.76040520560724,0.41297321952171523
ALL,151,2.384105960264901,0.003075967053345224,0.0019119435654768317,1.2021049194397232e-05,-134.27184910463683,0.731843030883106
ALL,152,2.3684210526315788,0.0026981263470549403,0.0018678986283636044,1.0003504600132566e-05,-127.20141688263047,0.4911257224615566
ALL,153,2.3529411764705883,0.00968986298863875,0.005302026268317585,0.00010753799260738921,60.80639358149094,0.11873927586378097
ALL,154,2.3376623376623376,0.002449648162935653,0.0017963597037375075,8.58255796272279e-06,-99.1279891956266,0.5029617845213417
ALL,155,2.3225806451612905,0.003045083320825806,0.001777969629498993,1.1522229988111162e-05,-125.7134421276068,0.37189909956704964
ALL,156,2.3076923076923075,0.0028027046630186825,0.001882638077009129,1.0485795601903505e-05,-113.04034250030529,0.22425336583016425
ALL,157,2.2929936305732483,0.002828837606539621,0.0023239056406286424,1.246663425204242e-05,-107.25380678072125,0.16609921458392524
ALL,158,2.278481012658228,0.00240986932248155,0.001824568378195604,8.433644906082825e-06,-51.722682486724736,0.24751127355246533
ALL,159,2.2641509433962264,0.0026001243679955924,0.0013872947614357325,7.942451645370786e-06,-106.07598607614884,0.2291846191568886
ALL,160,2.25,0.00245751081363439,0.0014770229093007392,7.52680572487371e-06,-118.39952558667443,0.13238644089986792
ALL,161,2.2360248447204967,0.0024816572940326727,0.0013114607258838734,7.124288912945174e-06,-110.50495449776197,0.16386337573913123
ALL,162,2.2222222222222223,0.013932911713524213,0.009558612953588336,0.00026459423860668264,147.42725966008308,0.4264826997990112
ALL,163,2.208588957055215,0.0025948849325918774,0.0012845286640201159,7.614959369384402e-06,-78.27774027862628,0.18874161202574233
ALL,164,2.1951219512195124,0.002652723786242247,0.001694161427067981,9.001302690667325e-06,-106.57156329465548,0.08241243152693774
ALL,165,2.1818181818181817,0.0023068333599558194,0.0014148707085743482,6.7614499471316105e-06,-111.58007947143972,0.4786025747673375
ALL,166,2.1686746987951806,0.002931457570735802,0.0016702274623836219,1.0365250894908458e-05,-148.66909181255429,0.30052982186663696
ALL,167,2.155688622754491,0.0027501094387551964,0.0017699107682983596,9.784884553050522e-06,-133.76509597135183,0.16240900359372534
ALL,168,2.142857142857143,0.0027693631872213434,0.0017555823285348826,9.869089405544278e-06,-144.6099498165059,0.23851208524391357
ALL,169,2.1301775147928996,0.0028501826441743113,0.0017307761065025672,1.018981880222196e-05,-94.85878922717463,0.26112305457326185
ALL,170,2.1176470588235294,0.0025104532510640144,0.0013253458478903702,7.363623124111842e-06,-139.98299475847588,0.10066430748376767
ALL,171,2.1052631578947367,0.007676015938920312,0.004001484963436806,6.57924706662148e-05,157.055556429513,0.3063128252700673
ALL,172,2.0930232558139537,0.0026821002708645025,0.0016222950799592573,9.055598575613385e-06,20.816796085695145,0.044890043965505014
ALL,173,2.0809248554913293,0.0026340219505153525,0.0018436085432184065,9.59543279774785e-06,93.40021302193306,0.03853198526489835
ALL,174,2.0689655172413794,0.002926330609171017,0.0017879591389684847,1.084138537828415e-05,84.59995072188113,0.2568404856244904
ALL,175,2.057142857142857,0.002450924977617473,0.0013028187557485612,7.0119733944246335e-06,167.77544734910842,0.1616182183273001
ALL,176,2.0454545454545454,0.002373171848742948,0.0015125241361703882,7.277077166216111e-06,171.71393760897737,0.16650415246435996
ALL,177,2.0338983050847457,0.0024824619812260657,0.0015900807350868432,8.013500258761236e-06,143.6716116904087,0.22359813546802398
ALL,178,2.0224719101123596,0.0030146284284606043,0.001820999277207767,1.1408686212738252e-05,138.1413701833969,0.27185053482312654
ALL,179,2.011173184357542,0.0028200844663861715,0.0018325063968466972,1.0435298276950066e-05,-100.70386339958263,0.22857938436326214
