"Seq","Phase","EncoderRaw","TravelRaw","TravelMilliDeg","DeltaRaw","VelocityRawPerSecond","AccelerationRawPerSecond2","PowerPpm","ScheduledTick","SampleTick","LatenessTicks","LoopCycles","SpiLatencyCycles","PwmCounterAtCs"
"256","ALIGN_RAMP","49678","4","21.97265625","-4","-4000","-8000000","35840","278284","278284","0","2902","1336","531"
"257","ALIGN_RAMP","49676","2","10.986328125","-2","-2000","2000000","35980","278285","278285","0","2902","1336","441"
"258","ALIGN_RAMP","49678","4","21.97265625","2","2000","4000000","36120","278286","278286","0","2902","1336","351"
"259","ALIGN_RAMP","49683","9","49.4384765625","5","5000","3000000","36260","278287","278287","0","2902","1336","261"
"260","ALIGN_RAMP","49679","5","27.4658203125","-4","-4000","-9000000","36400","278288","278288","0","2902","1336","171"
"261","ALIGN_RAMP","49678","4","21.97265625","-1","-1000","3000000","36540","278289","278289","0","2902","1336","81"
"262","ALIGN_RAMP","49681","7","38.4521484375","3","3000","4000000","36680","278290","278290","0","2902","1336","2146"
"263","ALIGN_RAMP","49677","3","16.4794921875","-4","-4000","-7000000","36820","278291","278291","0","2902","1336","2056"
"264","ALIGN_RAMP","49677","3","16.4794921875","0","0","4000000","36960","278292","278292","0","2902","1336","1966"
"265","ALIGN_RAMP","49680","6","32.958984375","3","3000","3000000","37100","278293","278293","0","2902","1336","1876"
"266","ALIGN_RAMP","49680","6","32.958984375","0","0","-3000000","37240","278294","278294","0","2902","1336","1786"
"267","ALIGN_RAMP","49681","7","38.4521484375","1","1000","1000000","37380","278295","278295","0","2902","1336","1696"
"268","ALIGN_RAMP","49680","6","32.958984375","-1","-1000","-2000000","37520","278296","278296","0","2902","1336","1606"
"269","ALIGN_RAMP","49680","6","32.958984375","0","0","1000000","37660","278297","278297","0","2902","1336","1516"
"270","ALIGN_RAMP","49680","6","32.958984375","0","0","0","37800","278298","278298","0","2902","1336","1426"
"271","ALIGN_RAMP","49680","6","32.958984375","0","0","0","37940","278299","278299","0","2902","1336","1336"
"272","ALIGN_RAMP","49681","7","38.4521484375","1","1000","1000000","38080","278300","278300","0","2902","1336","1246"
"273","ALIGN_RAMP","49681","7","38.4521484375","0","0","-1000000","38220","278301","278301","0","2902","1336","1156"
