motor_id,jig_id,eligible_runs,kind,rank,point_index,sweep_angle_deg,mean_error_deg,sd_error_deg,selection_count,selection_rate
P05,S2-P05-JIG1-remount02-test-2,3,TOP,4,294,294.0,2.3214733333333335,0.021821833867329696,3,1.0
P05,S2-P05-JIG1-remount02-test-2,3,TOP,5,253,253.0,2.3067466666666667,0.009512398926313673,3,1.0
P05,S2-P05-JIG1-remount02-test-2,3,BOTTOM,1,356,356.0,-0.9650466666666667,0.01941591185943458,3,1.0
P05,S2-P05-JIG1-remount02-test-2,3,BOTTOM,2,357,357.0,-0.9390066666666667,0.02334678207662318,3,1.0
P05,S2-P05-JIG1-remount02-test-2,3,BOTTOM,3,156,156.0,-0.8285133333333333,0.02693123898622817,3,1.0
P05,S2-P05-JIG1-remount02-test-2,3,BOTTOM,4,196,196.0,-0.7811866666666667,0.04090733960224414,2,0.6666666666666666
P05,S2-P05-JIG1-remount02-test-2,3,BOTTOM,5,197,197.0,-0.77879,0.02662288301442951,3,1.0
P05,S2-P05-JIG1-remount03-test-2,3,TOP,1,264,264.0,2.293416666666667,0.03406416347620088,3,1.0
P05,S2-P05-JIG1-remount03-test-2,3,TOP,2,263,263.0,2.260336666666667,0.03583373317606357,3,1.0
P05,S2-P05-JIG1-remount03-test-2,3,TOP,3,254,254.0,2.2332566666666667,0.04197291666459842,3,1.0
P05,S2-P05-JIG1-remount03-test-2,3,TOP,4,294,294.0,2.214843333333333,0.04256692651969762,3,1.0
P05,S2-P05-JIG1-remount03-test-2,3,TOP,5,293,293.0,2.165896666666667,0.037073443774935974,3,1.0
P05,S2-P05-JIG1-remount03-test-2,3,BOTTOM,1,356,356.0,-0.9508666666666666,0.04932344912243394,3,1.0
P05,S2-P05-JIG1-remount03-test-2,3,BOTTOM,2,357,357.0,-0.91276,0.03318737862501343,3,1.0
P05,S2-P05-JIG1-remount03-test-2,3,BOTTOM,3,196,196.0,-0.90745,0.041501304798765036,3,1.0
P05,S2-P05-JIG1-remount03-test-2,3,BOTTOM,4,197,197.0,-0.8754866666666666,0.03917732039501083,3,1.0
P05,S2-P05-JIG1-remount03-test-2,3,BOTTOM,5,156,156.0,-0.8636066666666666,0.0261994128432935,3,1.0
