File,Era,ProductId,JigId,TestID,SweepID,RunRole,H1_Deg,H2_Deg,H36_Deg,RatioH2H36,RatioH1H36
C:\learn\rd\jig\captured-logs\S2-P03-JIG5-remount03-test-1.txt,assembly-swap-era,P03,JIG5,10,10,OFFICIAL,0.203386246209184,0.165171237245412,0.892648593978328,0.185035005218887,0.227845814782207
C:\learn\rd\jig\captured-logs\S2-P03-JIG5-remount03-test-1.txt,assembly-swap-era,P03,JIG5,11,11,OFFICIAL,0.201633459574724,0.163928515087317,0.89248857250692,0.183675758028875,0.225922735355988
C:\learn\rd\jig\captured-logs\S2-P03-JIG5-remount03-test-1.txt,assembly-swap-era,P03,JIG5,12,12,OFFICIAL,0.200478455249962,0.166441388447962,0.892063037706907,0.186580299163396,0.224735749353882
C:\learn\rd\jig\captured-logs\S2-P03-JIG7-remount01-test-1-v5-1.txt,assembly-swap-era,P03,JIG7,1,1,PRECONDITION,0.0111411742671718,0.00151688632574309,0.104691387382865,0.0144891223973918,0.106419205492307
C:\learn\rd\jig\captured-logs\S2-P03-JIG7-remount01-test-1-v5-1.txt,assembly-swap-era,P03,JIG7,2,2,OFFICIAL,0.00585988522141047,0.00740466277014577,0.0986569917897783,0.0750546173749538,0.0593965527947266
C:\learn\rd\jig\captured-logs\S2-P03-JIG7-remount01-test-1-v5-1.txt,assembly-swap-era,P03,JIG7,3,3,OFFICIAL,0.0105753086459183,0.00364691410577644,0.101928951431184,0.0357789818748268,0.103751765297596
C:\learn\rd\jig\captured-logs\S2-P03-JIG7-remount01-test-1-v5-1.txt,assembly-swap-era,P03,JIG7,4,4,OFFICIAL,0.00877935796325157,0.0134118253519216,0.100650677491313,0.133251217837844,0.0872260195566918
C:\learn\rd\jig\captured-logs\S2-P03-JIG7-remount01-test-1-v5-2.txt,assembly-swap-era,P03,JIG7,1,1,PRECONDITION,0.0173923367104583,0.0077232552851153,0.112758490537686,0.0684937803644514,0.154244142747242
C:\learn\rd\jig\captured-logs\S2-P03-JIG7-remount01-test-1-v5-2.txt,assembly-swap-era,P03,JIG7,2,2,OFFICIAL,0.0180245100967875,0.0053411282079816,0.112502508914717,0.0474756364058554,0.160214294513655
C:\learn\rd\jig\captured-logs\S2-P03-JIG7-remount01-test-1-v5-2.txt,assembly-swap-era,P03,JIG7,3,3,OFFICIAL,0.020044689041214,0.00994119442417577,0.114882771205642,0.0865333793731426,0.174479504897507
C:\learn\rd\jig\captured-logs\S2-P03-JIG7-remount01-test-1-v5-2.txt,assembly-swap-era,P03,JIG7,4,4,OFFICIAL,0.0154666501341846,0.00541202525447221,0.108941640563778,0.04967820593177,0.141971885627424
C:\learn\rd\jig\captured-logs\S2-P03-JIG7-remount01-test-1-v5-5.txt,assembly-swap-era,P03,JIG7,1,1,PRECONDITION,0.014077333081875,0.00289831086353984,0.106760878460704,0.0271476865433122,0.131858535493941
C:\learn\rd\jig\captured-logs\S2-P03-JIG7-remount01-test-1-v5-5.txt,assembly-swap-era,P03,JIG7,2,2,OFFICIAL,0.0148580827475977,0.00343988376217564,0.110499165940277,0.0311304047673521,0.134463302244546
C:\learn\rd\jig\captured-logs\S2-P03-JIG7-remount01-test-1-v5-5.txt,assembly-swap-era,P03,JIG7,3,3,OFFICIAL,0.0164246019535947,0.00275536562753103,0.104387867353906,0.0263954585659799,0.157342058707938
C:\learn\rd\jig\captured-logs\S2-P03-JIG7-remount01-test-1-v5-5.txt,assembly-swap-era,P03,JIG7,4,4,OFFICIAL,0.0125031240165602,0.00426878548303574,0.11082670846922,0.0385176600658614,0.112816884930158
C:\learn\rd\jig\captured-logs\S2-P03-JIG7-remount01-test-2-v5-3.txt,assembly-swap-era,P03,JIG7,5,5,PRECONDITION,0.0135515285350334,0.0105878252954948,0.0899148751054072,0.117753878688957,0.150715090458024
C:\learn\rd\jig\captured-logs\S2-P03-JIG7-remount01-test-2-v5-3.txt,assembly-swap-era,P03,JIG7,6,6,OFFICIAL,0.0156602822345701,0.0081965667230958,0.101938689365667,0.080406828595703,0.153624520111247
C:\learn\rd\jig\captured-logs\S2-P03-JIG7-remount01-test-2-v5-3.txt,assembly-swap-era,P03,JIG7,7,7,OFFICIAL,0.0202826353215995,0.00765694895871896,0.111258561563392,0.0688212111600622,0.182301793557192
C:\learn\rd\jig\captured-logs\S2-P03-JIG7-remount01-test-2-v5-3.txt,assembly-swap-era,P03,JIG7,8,8,OFFICIAL,0.012231796030383,0.00239073037097247,0.100305165233044,0.0238345688920203,0.121945824045694
C:\learn\rd\jig\captured-logs\S2-P03-JIG7-remount01-test-2-v5-4.txt,assembly-swap-era,P03,JIG7,2,1,PRECONDITION,0.0210047979509194,0.00380975285004701,0.135194699835412,0.0281797500544404,0.155367022349921
C:\learn\rd\jig\captured-logs\S2-P03-JIG7-remount01-test-2-v5-4.txt,assembly-swap-era,P03,JIG7,3,2,OFFICIAL,0.0237832122793436,0.00909521888015173,0.146941716963551,0.0618967783152268,0.161854732412328
C:\learn\rd\jig\captured-logs\S2-P03-JIG7-remount01-test-2-v5-4.txt,assembly-swap-era,P03,JIG7,4,3,OFFICIAL,0.0227138591192391,0.00703148333413478,0.142503646606314,0.0493424800107764,0.159391423729592
C:\learn\rd\jig\captured-logs\S2-P03-JIG7-remount01-test-2-v5-4.txt,assembly-swap-era,P03,JIG7,5,4,OFFICIAL,0.023990029696882,0.00130785436608178,0.155517541938695,0.00840969031388972,0.154259316330623
C:\learn\rd\jig\captured-logs\S2-P03-JIG7-remount01-test-2-v5-4a.txt,assembly-swap-era,P03,JIG7,1,1,PRECONDITION,0.0194962598354485,0.00756873668403538,0.132666234429555,0.0570509649013541,0.146957211224691
C:\learn\rd\jig\captured-logs\S2-P03-JIG7-remount01-test-2-v5-4a.txt,assembly-swap-era,P03,JIG7,2,2,OFFICIAL,0.0190448672001485,0.00347749183933717,0.140474931816268,0.0247552484587465,0.13557484566042
C:\learn\rd\jig\captured-logs\S2-P03-JIG7-remount01-test-2-v5-4a.txt,assembly-swap-era,P03,JIG7,3,3,OFFICIAL,0.0261937730053069,0.00792531159659625,0.147653021392103,0.0536752416027438,0.177400860194709
C:\learn\rd\jig\captured-logs\S2-P03-JIG7-remount01-test-2-v5-4a.txt,assembly-swap-era,P03,JIG7,4,4,OFFICIAL,0.0230015840589494,0.00392103267517857,0.143306763628718,0.027361113850406,0.16050592084085
C:\learn\rd\jig\captured-logs\S2-P03-JIG7-remount01-test-7.txt,assembly-swap-era,P03,JIG7,13,13,PRECONDITION,0.027592001412637,0.0147033283433541,0.102477858051857,0.143478099785358,0.269248420460492
C:\learn\rd\jig\captured-logs\S2-P03-JIG7-remount01-test-7.txt,assembly-swap-era,P03,JIG7,14,14,OFFICIAL,0.0315614057645524,0.00306509015190335,0.114140565908508,0.0268536442544033,0.276513485922711
C:\learn\rd\jig\captured-logs\S2-P03-JIG7-remount01-test-7.txt,assembly-swap-era,P03,JIG7,15,15,OFFICIAL,0.0358706382041483,0.00619356473904248,0.118327462631662,0.0523425805074707,0.303147193444087
C:\learn\rd\jig\captured-logs\S2-P03-JIG7-remount01-test-7.txt,assembly-swap-era,P03,JIG7,16,16,OFFICIAL,0.0161219686896023,0.0249941329571148,0.115332362849443,0.216713959027638,0.139787031942182
C:\learn\rd\jig\captured-logs\S2-P03-JIG7-remount01-test-7_02.txt,assembly-swap-era,P03,JIG7,5,4,PRECONDITION,0.0178419735871074,0.0164790734568207,0.0916719813773765,0.179761288119028,0.19462842756348
C:\learn\rd\jig\captured-logs\S2-P03-JIG7-remount01-test-7_02.txt,assembly-swap-era,P03,JIG7,6,5,OFFICIAL,0.0149119906690239,0.00751678494566404,0.105203574748096,0.0714499004778357,0.141744144195953
C:\learn\rd\jig\captured-logs\S2-P03-JIG7-remount01-test-7_02.txt,assembly-swap-era,P03,JIG7,7,6,OFFICIAL,0.0134855035689729,0.0140678300234545,0.103772392536908,0.135564283327583,0.129952709379584
C:\learn\rd\jig\captured-logs\S2-P03-JIG7-remount01-test-7_02.txt,assembly-swap-era,P03,JIG7,8,7,OFFICIAL,0.0134390473608969,0.0186980423971768,0.083597135616235,0.223668457768852,0.160759663137154
C:\learn\rd\jig\captured-logs\S2-P03-JIG7-remount02-test-1-v5-1.txt,assembly-swap-era,P03,JIG7,5,5,PRECONDITION,0.00824321912023726,0.00911727843240499,0.104940484011826,0.0868804686604798,0.0785513731698469
C:\learn\rd\jig\captured-logs\S2-P03-JIG7-remount02-test-1-v5-1.txt,assembly-swap-era,P03,JIG7,6,6,OFFICIAL,0.00325348027672339,0.0151347353541744,0.0976918529780332,0.15492320897606,0.0333034964282534
C:\learn\rd\jig\captured-logs\S2-P03-JIG7-remount02-test-1-v5-1.txt,assembly-swap-era,P03,JIG7,7,7,OFFICIAL,0.0113960445230802,0.00473371718110932,0.00538190780410087,0.879561180424227,2.11747301103834
C:\learn\rd\jig\captured-logs\S2-P03-JIG7-remount02-test-1-v5-2.txt,assembly-swap-era,P03,JIG7,5,5,PRECONDITION,0.0178142366306933,0.00614658673445819,0.125121375204186,0.0491249934268031,0.142375646060652
C:\learn\rd\jig\captured-logs\S2-P03-JIG7-remount02-test-1-v5-2.txt,assembly-swap-era,P03,JIG7,6,6,OFFICIAL,0.0256030586450534,0.0128729021896032,0.111457028700141,0.115496549116126,0.229712373850687
C:\learn\rd\jig\captured-logs\S2-P03-JIG7-remount02-test-1-v5-2.txt,assembly-swap-era,P03,JIG7,8,8,OFFICIAL,0.0208365868116012,0.012011321086916,0.117145577733286,0.102533286525447,0.177869171118361
C:\learn\rd\jig\captured-logs\S2-P03-JIG7-remount02-test-1-v5-5.txt,assembly-swap-era,P03,JIG7,5,5,PRECONDITION,0.0102425076991892,0.00212100367025658,0.115690731968683,0.0183333931263459,0.0885335197115162
C:\learn\rd\jig\captured-logs\S2-P03-JIG7-remount02-test-1-v5-5.txt,assembly-swap-era,P03,JIG7,6,6,OFFICIAL,0.0113632323416324,0.0052318112306363,0.111788282909231,0.0468010697944468,0.101649582996627
C:\learn\rd\jig\captured-logs\S2-P03-JIG7-remount02-test-1-v5-5.txt,assembly-swap-era,P03,JIG7,7,7,OFFICIAL,0.0133036216813194,0.00260040175309436,0.108969367799462,0.0238636031905767,0.122085884776374
C:\learn\rd\jig\captured-logs\S2-P03-JIG7-remount02-test-1-v5-5.txt,assembly-swap-era,P03,JIG7,8,8,OFFICIAL,0.0134515675686186,0.00293772683241697,0.109054469338197,0.0269381608130756,0.123347237855085
C:\learn\rd\jig\captured-logs\S2-P03-JIG7-remount02-test-2-v5-3.txt,assembly-swap-era,P03,JIG7,9,9,PRECONDITION,0.0171991820739756,0.00144795363150873,0.0896398751828524,0.0161530081178171,0.191869768212994
C:\learn\rd\jig\captured-logs\S2-P03-JIG7-remount02-test-2-v5-3.txt,assembly-swap-era,P03,JIG7,10,10,OFFICIAL,0.0151978395105898,0.00113765260836034,0.0965090975293624,0.0117880348846306,0.157475718866462
C:\learn\rd\jig\captured-logs\S2-P03-JIG7-remount02-test-2-v5-3.txt,assembly-swap-era,P03,JIG7,11,11,OFFICIAL,0.0148390071881238,0.00659019560488544,0.0976961126653204,0.0674560678525829,0.151889433297701
C:\learn\rd\jig\captured-logs\S2-P03-JIG7-remount02-test-2-v5-3.txt,assembly-swap-era,P03,JIG7,12,12,OFFICIAL,0.0185371798660736,0.00910872935956406,0.10446295874757,0.0871957818232483,0.177452181024931
C:\learn\rd\jig\captured-logs\S2-P03-JIG7-remount02-test-2-v5-4.txt,assembly-swap-era,P03,JIG7,1,1,PRECONDITION,0.0218703568508342,0.0114577259023013,0.163596286195057,0.0700365892697599,0.133684922558438
C:\learn\rd\jig\captured-logs\S2-P03-JIG7-remount02-test-2-v5-4.txt,assembly-swap-era,P03,JIG7,2,2,OFFICIAL,0.0233596370240475,0.00768337805854986,0.1503073742332,0.0511177718175636,0.155412448279519
C:\learn\rd\jig\captured-logs\S2-P03-JIG7-remount02-test-2-v5-4.txt,assembly-swap-era,P03,JIG7,3,3,OFFICIAL,0.0249051547388795,0.00679797491441823,0.150248381736938,0.0452449126961012,0.165759886735317
C:\learn\rd\jig\captured-logs\S2-P03-JIG7-remount02-test-2-v5-4.txt,assembly-swap-era,P03,JIG7,4,4,OFFICIAL,0.0250711468741234,0.00763079590158733,0.150217322755392,0.0507983750583349,0.166899172573781
C:\learn\rd\jig\captured-logs\S2-P03-JIG7-remount02-test-2-v5-4a.txt,assembly-swap-era,P03,JIG7,5,5,PRECONDITION,0.0239781996226494,0.00475129429961654,0.157739441203407,0.0301211558971461,0.152011440130114
C:\learn\rd\jig\captured-logs\S2-P03-JIG7-remount02-test-2-v5-4a.txt,assembly-swap-era,P03,JIG7,6,6,OFFICIAL,0.0261427582331848,0.00516834686430015,0.15206210646938,0.0339883945073514,0.171921584148573
C:\learn\rd\jig\captured-logs\S2-P03-JIG7-remount02-test-2-v5-4a.txt,assembly-swap-era,P03,JIG7,7,7,OFFICIAL,0.0231604150233857,0.00459840690113588,0.16303863220971,0.0282044006307728,0.142054767692085
C:\learn\rd\jig\captured-logs\S2-P03-JIG7-remount03-test-1-v5-2.txt,assembly-swap-era,P03,JIG7,9,9,PRECONDITION,0.0154932991568992,0.00141180387454139,0.110376803007868,0.0127907661398813,0.14036734834397
C:\learn\rd\jig\captured-logs\S2-P03-JIG7-remount03-test-1-v5-2.txt,assembly-swap-era,P03,JIG7,10,10,OFFICIAL,0.0107354870864444,0.000920023893631823,0.109247200857949,0.00842148710819694,0.0982678457858465
C:\learn\rd\jig\captured-logs\S2-P03-JIG7-remount03-test-1-v5-2.txt,assembly-swap-era,P03,JIG7,11,11,OFFICIAL,0.0196105098460642,0.0104554168526426,0.112848986923876,0.0926496297188334,0.173776569738218
C:\learn\rd\jig\captured-logs\S2-P03-JIG7-remount03-test-1-v5-2.txt,assembly-swap-era,P03,JIG7,12,12,OFFICIAL,0.00995749757301864,0.000702824395717709,0.106331915576222,0.00660972194386831,0.0936454263901677
C:\learn\rd\jig\captured-logs\S2-P03-JIG7-remount03-test-1-v5-3.txt,assembly-swap-era,P03,JIG7,1,1,PRECONDITION,0.0109869384182812,0.00530003067489343,0.0942041007985834,0.056261146064388,0.116629088597452
C:\learn\rd\jig\captured-logs\S2-P03-JIG8-remount02-test-1-v5-5.txt,assembly-swap-era,P03,JIG8,1,1,PRECONDITION,0.0114027632489555,0.0126339823278038,0.0943505110735,0.133904757738533,0.120855341632146
C:\learn\rd\jig\captured-logs\S2-P03-JIG8-remount02-test-1-v5-5.txt,assembly-swap-era,P03,JIG8,2,2,OFFICIAL,0.0118787899071935,0.0156070064216836,0.0933087011724722,0.167262069084378,0.127306347188744
C:\learn\rd\jig\captured-logs\S2-P03-JIG8-remount02-test-1-v5-5.txt,assembly-swap-era,P03,JIG8,3,3,OFFICIAL,0.0120274027473529,0.0111988986772331,0.0953815314387164,0.11741160482864,0.126097815435901
C:\learn\rd\jig\captured-logs\S2-P03-JIG8-remount02-test-1-v5-5.txt,assembly-swap-era,P03,JIG8,4,4,OFFICIAL,0.0130002372474339,0.013526182556577,0.0938514762000659,0.144123279720639,0.138519262283322
C:\learn\rd\jig\captured-logs\S2-P05-JIG1-remount01-test-1.txt,assembly-swap-era,P05,JIG1,1,1,PRECONDITION,0.355004631361897,0.138906710796326,0.868011723563293,0.160028611394898,0.408985986853449
C:\learn\rd\jig\captured-logs\S2-P05-JIG1-remount01-test-1.txt,assembly-swap-era,P05,JIG1,2,2,OFFICIAL,0.381195906057044,0.161745422289812,0.859556252195387,0.188173167115822,0.443479882885424
C:\learn\rd\jig\captured-logs\S2-P05-JIG1-remount01-test-1.txt,assembly-swap-era,P05,JIG1,3,3,OFFICIAL,0.36986810475751,0.161658764544564,0.859967925218369,0.18798231864696,0.430095232521131
C:\learn\rd\jig\captured-logs\S2-P05-JIG1-remount01-test-1.txt,assembly-swap-era,P05,JIG1,4,4,OFFICIAL,0.37228719570404,0.16273653947626,0.857112769694798,0.189865960734907,0.434350308229109
C:\learn\rd\jig\captured-logs\S2-P05-JIG1-remount01-test-2.txt,assembly-swap-era,P05,JIG1,9,9,PRECONDITION,0.319905931945328,0.346648862031529,0.86288970718681,0.40173020855895,0.370737916191264
C:\learn\rd\jig\captured-logs\S2-P05-JIG1-remount01-test-2.txt,assembly-swap-era,P05,JIG1,10,10,OFFICIAL,0.317161472241458,0.346400439992329,0.856145569106468,0.404604605212004,0.37045274038207
C:\learn\rd\jig\captured-logs\S2-P05-JIG1-remount01-test-2.txt,assembly-swap-era,P05,JIG1,11,11,OFFICIAL,0.316856009488507,0.344242958719066,0.85482283175382,0.402706790145966,0.370668631812771
C:\learn\rd\jig\captured-logs\S2-P05-JIG1-remount01-test-2.txt,assembly-swap-era,P05,JIG1,12,12,OFFICIAL,0.320252600953277,0.345316900332884,0.852876482966457,0.404885006480435,0.375497047168403
C:\learn\rd\jig\captured-logs\S2-P05-JIG1-remount01.txt,assembly-swap-era,P05,JIG1,1,1,PRECONDITION,0.2510797173364,0.293230348178315,0.863154251072639,0.339719520368368,0.290886266301052
C:\learn\rd\jig\captured-logs\S2-P05-JIG1-remount01.txt,assembly-swap-era,P05,JIG1,2,2,OFFICIAL,0.246784364850409,0.303449290173035,0.860395220636898,0.352685931877225,0.286826749999529
C:\learn\rd\jig\captured-logs\S2-P05-JIG1-remount01.txt,assembly-swap-era,P05,JIG1,3,3,OFFICIAL,0.245043104305173,0.30583259871918,0.85663595084118,0.357015834344643,0.286052790645257
C:\learn\rd\jig\captured-logs\S2-P05-JIG1-remount01.txt,assembly-swap-era,P05,JIG1,4,4,OFFICIAL,0.241111190677906,0.306707599203061,0.854603644329859,0.35888870968198,0.282132181716794
C:\learn\rd\jig\captured-logs\S2-P05-JIG1-remount02-test-1.txt,assembly-swap-era,P05,JIG1,5,5,PRECONDITION,0.324967682395757,0.211668562495845,0.862356060347964,0.24545378901893,0.376837013547086
C:\learn\rd\jig\captured-logs\S2-P05-JIG1-remount02-test-1.txt,assembly-swap-era,P05,JIG1,6,6,OFFICIAL,0.328475434098647,0.209541948234897,0.860199706224708,0.243596860959819,0.381859505091299
C:\learn\rd\jig\captured-logs\S2-P05-JIG1-remount02-test-1.txt,assembly-swap-era,P05,JIG1,7,7,OFFICIAL,0.325978123127221,0.208363878547109,0.856931276172453,0.243151212169291,0.380401710371953
C:\learn\rd\jig\captured-logs\S2-P05-JIG1-remount02-test-1.txt,assembly-swap-era,P05,JIG1,8,8,OFFICIAL,0.325085756247483,0.208960428703787,0.856035963963814,0.244102394642639,0.379757124621489
C:\learn\rd\jig\captured-logs\S2-P05-JIG1-remount02-test-2.txt,assembly-swap-era,P05,JIG1,13,13,PRECONDITION,0.309890024004791,0.342383764491542,0.861462275542579,0.397444872761139,0.359725588459008
C:\learn\rd\jig\captured-logs\S2-P05-JIG1-remount02-test-2.txt,assembly-swap-era,P05,JIG1,14,14,OFFICIAL,0.316837331867556,0.359532939728916,0.85801237573635,0.419030016228336,0.369268953254485
C:\learn\rd\jig\captured-logs\S2-P05-JIG1-remount02-test-2.txt,assembly-swap-era,P05,JIG1,15,15,OFFICIAL,0.32053539656504,0.357282761149051,0.852533707585185,0.419083442648924,0.375979733954405
C:\learn\rd\jig\captured-logs\S2-P05-JIG1-remount02-test-2.txt,assembly-swap-era,P05,JIG1,16,16,OFFICIAL,0.309581019452363,0.345692870523544,0.852600770146268,0.405456906242576,0.363101970221364
C:\learn\rd\jig\captured-logs\S2-P05-JIG1-remount02.txt,assembly-swap-era,P05,JIG1,5,5,PRECONDITION,0.267568216364749,0.316007496971221,0.859132522109302,0.367821597761629,0.311439981002964
C:\learn\rd\jig\captured-logs\S2-P05-JIG1-remount02.txt,assembly-swap-era,P05,JIG1,6,6,OFFICIAL,0.274058756324487,0.332577741297558,0.85686098223486,0.388135004618988,0.319840396524636
C:\learn\rd\jig\captured-logs\S2-P05-JIG1-remount02.txt,assembly-swap-era,P05,JIG1,7,7,OFFICIAL,0.275193136393718,0.328565330613303,0.85465939363473,0.384440085793672,0.321991589214699
C:\learn\rd\jig\captured-logs\S2-P05-JIG1-remount02.txt,assembly-swap-era,P05,JIG1,8,8,OFFICIAL,0.277641170116992,0.332725070366296,0.854624707891088,0.389323017804322,0.324869112200269
C:\learn\rd\jig\captured-logs\S2-P05-JIG1-remount03-test-1.txt,assembly-swap-era,P05,JIG1,9,9,PRECONDITION,0.3240404221245,0.209874092292923,0.861190152816915,0.243702382808761,0.376270468333362
C:\learn\rd\jig\captured-logs\S2-P05-JIG1-remount03-test-1.txt,assembly-swap-era,P05,JIG1,10,10,OFFICIAL,0.320127959970017,0.209391818747349,0.85610928438004,0.2445853847958,0.373933522052434
C:\learn\rd\jig\captured-logs\S2-P05-JIG1-remount03-test-1.txt,assembly-swap-era,P05,JIG1,11,11,OFFICIAL,0.326354437681232,0.207236889742138,0.857468255019629,0.241684620426436,0.38060235556331
C:\learn\rd\jig\captured-logs\S2-P05-JIG1-remount03-test-1.txt,assembly-swap-era,P05,JIG1,12,12,OFFICIAL,0.321496607221022,0.207413524876416,0.858530813315098,0.241591241292222,0.374472997631392
C:\learn\rd\jig\captured-logs\S2-P05-JIG1-remount03-test-2.txt,assembly-swap-era,P05,JIG1,17,17,PRECONDITION,0.289472803227183,0.308930339876637,0.847805702300421,0.364388136383597,0.34143766955298
C:\learn\rd\jig\captured-logs\S2-P05-JIG1-remount03-test-2.txt,assembly-swap-era,P05,JIG1,18,18,OFFICIAL,0.290073800897717,0.321986078004011,0.850626074652,0.378528342357409,0.341012119827609
C:\learn\rd\jig\captured-logs\S2-P05-JIG1-remount03-test-2.txt,assembly-swap-era,P05,JIG1,19,19,OFFICIAL,0.308190685035205,0.330907100034054,0.852029730068504,0.388375062930549,0.361713534350998
C:\learn\rd\jig\captured-logs\S2-P05-JIG1-remount03-test-2.txt,assembly-swap-era,P05,JIG1,20,20,OFFICIAL,0.295561367764862,0.32245524398706,0.849718727499465,0.379484685404046,0.347834357652248
C:\learn\rd\jig\captured-logs\S2-P05-JIG5-remount01-test-1.txt,assembly-swap-era,P05,JIG5,1,1,PRECONDITION,0.313393641174175,0.294364628676271,0.835200460517602,0.352447876398252,0.375231643167383
C:\learn\rd\jig\captured-logs\S2-P05-JIG5-remount01-test-1.txt,assembly-swap-era,P05,JIG5,2,2,OFFICIAL,0.295596567907707,0.308183002587826,0.849079425014265,0.362961336134895,0.348137711501773
C:\learn\rd\jig\captured-logs\S2-P05-JIG5-remount01-test-1.txt,assembly-swap-era,P05,JIG5,3,3,OFFICIAL,0.289871520000433,0.330689686804752,0.848776154310143,0.389607654651332,0.341517040185974
C:\learn\rd\jig\captured-logs\S2-P05-JIG5-remount01-test-1.txt,assembly-swap-era,P05,JIG5,4,4,OFFICIAL,0.287429715264633,0.331455469652629,0.845763122269274,0.391901066534206,0.33984659261736
C:\learn\rd\jig\captured-logs\S2-P05-JIG5-remount02-test-1.txt,assembly-swap-era,P05,JIG5,5,5,PRECONDITION,0.289107041534236,0.288198521545812,0.851046996072649,0.338639960984258,0.33970749308603
C:\learn\rd\jig\captured-logs\S2-P05-JIG5-remount02-test-1.txt,assembly-swap-era,P05,JIG5,6,6,OFFICIAL,0.289941213531142,0.295606884197363,0.844498750908934,0.350038272856178,0.343329357466874
C:\learn\rd\jig\captured-logs\S2-P05-JIG5-remount02-test-1.txt,assembly-swap-era,P05,JIG5,7,7,OFFICIAL,0.286635890774587,0.292621904784689,0.844091870236111,0.346670682544112,0.339579020817259
C:\learn\rd\jig\captured-logs\S2-P05-JIG5-remount02-test-1.txt,assembly-swap-era,P05,JIG5,8,8,OFFICIAL,0.290403273247817,0.275382743470538,0.844267785608932,0.326179380718545,0.343970572131166
C:\learn\rd\jig\captured-logs\S2-P05-JIG5-remount03-test-1.txt,assembly-swap-era,P05,JIG5,1,1,PRECONDITION,0.316757268952771,0.288450373894417,0.845644699721858,0.341101143292557,0.374574888315336
C:\learn\rd\jig\captured-logs\S2-P05-JIG5-remount03-test-1.txt,assembly-swap-era,P05,JIG5,2,2,OFFICIAL,0.318349491123495,0.28911777240173,0.8476561979605,0.341079051975742,0.375564399681685
C:\learn\rd\jig\captured-logs\S2-P05-JIG5-remount03-test-1.txt,assembly-swap-era,P05,JIG5,3,3,OFFICIAL,0.311640515744823,0.289653163652833,0.845430995126229,0.342610059629509,0.368617329553067
C:\learn\rd\jig\captured-logs\S2-P05-JIG5-remount03-test-1.txt,assembly-swap-era,P05,JIG5,4,4,OFFICIAL,0.313075132675733,0.290934589436081,0.844201387201488,0.344626997594168,0.37085361078779
C:\learn\rd\jig\captured-logs\S2-P05-JIG6-remount01-test-1.txt,assembly-swap-era,P05,JIG6,1,1,PRECONDITION,0.32937871357546,0.197450032454281,0.85684746532915,0.230437785537981,0.384407641853655
C:\learn\rd\jig\captured-logs\S2-P05-JIG6-remount01-test-1.txt,assembly-swap-era,P05,JIG6,2,2,OFFICIAL,0.332940501165317,0.19789709021172,0.867242798263425,0.228191102431742,0.383906907998544
C:\learn\rd\jig\captured-logs\S2-P05-JIG6-remount01-test-1.txt,assembly-swap-era,P05,JIG6,3,3,OFFICIAL,0.33668579561143,0.203389468276952,0.866570550367891,0.234706185423225,0.388526699261237
C:\learn\rd\jig\captured-logs\S2-P05-JIG6-remount01-test-1.txt,assembly-swap-era,P05,JIG6,4,4,OFFICIAL,0.33591201532959,0.200305596696949,0.861595012943846,0.232482307450408,0.38987228371003
C:\learn\rd\jig\captured-logs\S2-P05-JIG6-remount01-test-2.txt,assembly-swap-era,P05,JIG6,1,1,PRECONDITION,0.307273191859651,0.193949097615651,0.867102397359763,0.223674964117509,0.354367826447334
C:\learn\rd\jig\captured-logs\S2-P05-JIG6-remount01-test-2.txt,assembly-swap-era,P05,JIG6,2,2,OFFICIAL,0.318085307175947,0.222786335640761,0.858142754255568,0.259614539114796,0.370667124553052
C:\learn\rd\jig\captured-logs\S2-P05-JIG6-remount01-test-2.txt,assembly-swap-era,P05,JIG6,3,3,OFFICIAL,0.31788236441682,0.219381243356272,0.860236332366326,0.255024387022577,0.369529107823654
C:\learn\rd\jig\captured-logs\S2-P05-JIG6-remount01-test-2.txt,assembly-swap-era,P05,JIG6,4,4,OFFICIAL,0.315558528484814,0.210683659369698,0.858556058291118,0.245393014626262,0.367545631339328
C:\learn\rd\jig\captured-logs\S2-P05-JIG6-remount02-test-1.txt,assembly-swap-era,P05,JIG6,5,5,PRECONDITION,0.340627494874703,0.196653767086472,0.85294823468748,0.230557681098344,0.399353068594496
C:\learn\rd\jig\captured-logs\S2-P05-JIG6-remount02-test-1.txt,assembly-swap-era,P05,JIG6,6,6,OFFICIAL,0.336515612505309,0.201756072766262,0.855879088636324,0.235729643877292,0.393181253021944
C:\learn\rd\jig\captured-logs\S2-P05-JIG6-remount02-test-1.txt,assembly-swap-era,P05,JIG6,7,7,OFFICIAL,0.335032226802417,0.205351399902565,0.853770961783182,0.240522820632912,0.392414642567217
C:\learn\rd\jig\captured-logs\S2-P05-JIG6-remount02-test-1.txt,assembly-swap-era,P05,JIG6,8,8,OFFICIAL,0.335548693556249,0.195428627685477,0.852015895728599,0.229372044189806,0.393829147130296
C:\learn\rd\jig\captured-logs\S2-P05-JIG6-remount02-test-2.txt,assembly-swap-era,P05,JIG6,5,5,PRECONDITION,0.282199731745087,0.245963018671304,0.858992389221592,0.286338996430682,0.328524135121631
C:\learn\rd\jig\captured-logs\S2-P05-JIG6-remount02-test-2.txt,assembly-swap-era,P05,JIG6,6,6,OFFICIAL,0.320288161843327,0.235687368663542,0.852396704387172,0.2764996244712,0.375750117515526
