point_index,sweep_angle_deg,a1_raw_mean_error_deg,a1_raw_pointwise_sd_deg,a1_centered_mean_error_deg,a1_centered_pointwise_sd_deg,a1_top_selection_rate,a1_bottom_selection_rate,b_raw_mean_error_deg,b_raw_pointwise_sd_deg,b_centered_mean_error_deg,b_centered_pointwise_sd_deg,b_top_selection_rate,b_bottom_selection_rate,a2_raw_mean_error_deg,a2_raw_pointwise_sd_deg,a2_centered_mean_error_deg,a2_centered_pointwise_sd_deg,a2_top_selection_rate,a2_bottom_selection_rate,a_average_raw_mean_error_deg,a_average_centered_mean_error_deg,b_minus_a_raw_error_deg,b_minus_a_centered_error_deg,b_aligned_source_index,b_aligned_source_angle_deg,b_aligned_centered_mean_error_deg,b_minus_a_aligned_centered_error_deg
33,33.0,0.8719033333333334,0.008652955179205142,0.5674966111111112,0.008610475864920017,0.0,0.0,0.7097266666666666,0.015609056132045045,0.6536722222222222,0.00975921723971474,0.0,0.0,0.88618,0.015399743504357483,0.5621096851851852,0.0071045731415339385,0.0,0.0,0.8790416666666667,0.5648031481481481,-0.1693150000000001,0.08886907407407407,33,33.0,0.6536722222222222,0.08886907407407407
34,34.0,0.9520266666666667,0.03587064584494309,0.6476199444444445,0.02734739510565526,0.0,0.0,0.8050099999999999,0.023794942740002583,0.7489555555555555,0.011992996058753575,0.0,0.0,0.9556066666666667,0.0055334016060044665,0.6315363518518519,0.015449792303089023,0.0,0.0,0.9538166666666668,0.6395781481481482,-0.14880666666666686,0.10937740740740731,34,34.0,0.7489555555555555,0.10937740740740731
35,35.0,0.3707066666666667,0.02112977125605796,0.06629994444444443,0.027580407763449534,0.0,0.0,0.22883,0.006194279619132485,0.17277555555555554,0.019578899597916064,0.0,0.0,0.40572,0.034451161083481625,0.08164968518518517,0.02425328667466337,0.0,0.0,0.38821333333333335,0.0739748148148148,-0.15938333333333335,0.09880074074074074,35,35.0,0.17277555555555554,0.09880074074074074
36,36.0,-0.5727566666666667,0.010867043449500588,-0.8771633888888889,0.015277321469650301,0.0,0.0,-0.7157300000000001,0.021986386697226978,-0.7717844444444445,0.009804849240653564,0.0,0.0,-0.5912066666666667,0.041793446057167075,-0.9152769814814814,0.034688756161909876,0.0,0.0,-0.5819816666666666,-0.8962201851851852,-0.13374833333333347,0.12443574074074071,36,36.0,-0.7717844444444445,0.12443574074074071
37,37.0,-0.80369,0.010540056925842497,-1.1080967222222222,0.011213803629571683,0.0,0.0,-0.9377366666666666,0.013155235966463456,-0.9937911111111112,0.002966236161413602,0.0,0.0,-0.7876466666666667,0.0289341067484955,-1.1117169814814816,0.02030937932347721,0.0,0.0,-0.7956683333333334,-1.1099068518518518,-0.14206833333333313,0.1161157407407406,37,37.0,-0.9937911111111112,0.1161157407407406
38,38.0,-0.6631566666666666,0.015018230033307323,-0.9675633888888888,0.01353202490219788,0.0,0.0,-0.8073633333333333,0.019137111415606454,-0.8634177777777777,0.015796781195292434,0.0,0.0,-0.6330566666666667,0.005353469280133549,-0.9571269814814815,0.005780138541630539,0.0,0.0,-0.6481066666666666,-0.9623451851851852,-0.1592566666666667,0.09892740740740746,38,38.0,-0.8634177777777777,0.09892740740740746
39,39.0,-0.42174333333333336,0.01270836469941486,-0.7261500555555557,0.003961911667972302,0.0,0.0,-0.57662,0.027360416663493987,-0.6326744444444444,0.015492584741264994,0.0,0.0,-0.3998333333333333,0.006581377768623642,-0.7239036481481481,0.006273307694574868,0.0,0.0,-0.4107883333333333,-0.7250268518518519,-0.1658316666666667,0.09235240740740747,39,39.0,-0.6326744444444444,0.09235240740740747
40,40.0,-0.03800666666666667,0.01822752405932669,-0.3424133888888889,0.012583710884328626,0.0,0.0,-0.15983,0.028889518860652563,-0.21588444444444443,0.01574544395368424,0.0,0.0,-0.015556666666666668,0.006563401049252844,-0.33962698148148146,0.005545075333061883,0.0,0.0,-0.02678166666666667,-0.3410201851851852,-0.13304833333333332,0.12513574074074074,40,40.0,-0.21588444444444443,0.12513574074074074
41,41.0,0.44645333333333337,0.017168553617976475,0.1420466111111111,0.008472072628369676,0.0,0.0,0.34147333333333335,0.0309681551490129,0.2854188888888889,0.023869622891140915,0.0,0.0,0.4715066666666667,0.008438805207689833,0.14743635185185186,0.002194353862816413,0.0,0.0,0.45898000000000005,0.14474148148148147,-0.1175066666666667,0.14067740740740742,41,41.0,0.2854188888888889,0.14067740740740742
42,42.0,0.74283,0.019094603949807352,0.43842327777777773,0.016252962966054073,0.0,0.0,0.62333,0.04175759092668065,0.5672755555555556,0.03141718436830307,0.0,0.0,0.76703,0.01739438990019482,0.44295968518518514,0.007988686849474116,0.0,0.0,0.75493,0.4406914814814814,-0.13159999999999994,0.12658407407407424,42,42.0,0.5672755555555556,0.12658407407407424
